"latitude","longitude"
48.2531994,7.1934298
48.2414364,7.1803722
48.0108693,7.0704128
48.0244751,7.0809986
48.0977615,7.0223085
48.0244192,7.0858976
48.0134229,7.0714181
47.7932132,7.1721508
47.8832873,7.1997487
47.8185972,7.1837279
47.7965039,7.1723825
47.8085648,7.1757646
35.8380423,-86.3855601
35.8481794,-86.3901038
48.0793806,7.3585232
48.0849108,7.3478519
48.1407706,7.2593284
48.1488362,7.2508254
48.0869240,7.3166410
47.8658195,7.2315675
48.2857676,7.4194270
48.2584914,7.4515655
48.1939602,7.3277529
43.6959951,7.2605740
43.5533830,7.0206509
43.5527378,7.0217241
43.5532585,7.0217661
43.5533539,7.0214302
43.5525214,7.0237038
43.7200591,7.2564804
43.6955314,7.2568102
43.7002378,7.2699909
43.6993672,7.2722056
43.7034009,7.2702545
43.6977073,7.2750924
43.7065703,7.2640081
43.7345491,7.4211607
43.6886410,7.3334418
43.6566636,7.1717548
47.2133760,-1.5618531
45.7487592,4.8383730
45.7623386,4.8274787
45.7760881,4.8617104
45.7571619,4.8484722
45.7617035,4.8325829
45.7684596,4.8327184
45.7601385,4.8560511
45.7557712,4.8953107
43.5804864,7.1218594
45.0013850,-1.1963387
44.8436520,-0.5743310
48.8411876,2.3181935
48.8331629,2.3318061
48.8276806,2.3501278
48.8279760,2.3510420
48.8277075,2.3502482
48.5893519,1.5795411
48.8861980,2.3340469
47.4190869,0.6976417
48.4514295,1.5211665
48.8936916,2.3473918
41.9226284,8.8272582
41.9176484,8.7382837
41.8920207,8.8040935
41.9479996,8.7643067
41.9183982,8.7396318
41.9427595,8.7497848
41.9279446,8.7710995
41.9176331,8.7381148
41.9424586,8.7494383
41.9170341,8.7369880
43.5659496,5.3192459
44.0952862,6.9285144
44.0860869,6.9258848
44.0943197,6.9327680
44.0915084,6.9346067
43.7423729,5.5098002
43.6962812,7.2616486
43.6954863,7.2745466
12.9132529,100.8733480
43.6968737,7.2742946
43.6979350,7.2765460
48.8753810,2.3261510
43.7102033,7.2564568
43.7102155,7.2603989
43.7102154,7.2609517
43.7102072,7.2561988
43.7099467,7.2595174
43.7220104,7.2505205
45.8907884,3.0748139
45.1364838,7.7724184
43.7145303,7.2623602
43.5987353,1.4552068
43.5350260,5.4110159
46.1945517,6.1440667
43.5702109,5.4333358
46.8186920,0.5531705
40.4120909,-3.7074347
50.0245227,1.7502597
50.5241117,1.5840327
50.5244444,1.5838889
49.8958427,2.2978632
49.8956991,2.3029725
49.4346701,1.0852456
49.4426260,1.0840480
49.8969287,2.2991205
50.4477583,2.8639012
49.4443936,1.0691040
50.0910110,1.5490499
50.1845297,1.6436129
50.1850092,1.6427832
50.1644302,1.5618931
50.1824969,1.4948281
50.1845957,1.6433585
50.1864128,1.6387532
50.2061111,1.9819444
50.0909964,1.5494379
43.6151271,3.8246985
43.6422583,3.8445413
43.6505360,3.8430660
43.6430883,3.8351507
43.6318696,3.8546782
43.6444714,3.8424536
43.5963153,3.8147930
43.6292800,3.8351980
43.6272560,3.8040830
43.6285454,3.8111192
43.6114140,3.8638300
43.6290082,3.8634064
43.6418923,3.8601107
43.5666662,3.8360916
43.5669505,3.8369440
43.5869005,3.8963945
43.6104506,3.8353333
43.6170389,3.9109243
43.5482895,7.0093673
43.5527368,7.0233310
43.3001597,5.3679719
45.7589144,4.8361476
43.3001517,5.3678971
43.5566750,1.4634149
43.5458446,1.5030671
43.6117881,1.4136601
43.9570114,2.8843394
43.3420808,3.2137789
43.6029444,1.4440461
43.4934860,-1.4667810
43.4897193,-1.4733848
43.6628783,-1.4421293
43.4852067,-1.4723963
43.7086359,-1.4327202
43.4835391,-1.5583691
43.4825969,-1.5603176
43.4848091,-1.5574152
43.4822222,-1.5622222
43.5006484,-1.4836280
43.6625754,-1.4430649
43.4437491,-1.5848385
43.6158192,1.4740431
49.4415307,1.0930174
49.4386198,1.0926163
49.4415141,1.0974787
49.4392485,1.0912226
49.4427346,1.0877001
49.4450370,1.1093830
49.4478499,1.1009887
45.7851114,4.8556684
45.7635335,4.8527162
45.7484680,4.8398118
45.7567532,4.8311296
45.7530277,4.8453399
45.8123122,4.8873755
45.7632337,4.8554972
49.2321340,1.1775118
49.2599562,1.2226501
49.2159314,1.1709111
49.2606082,1.1995379
49.3101452,1.1585862
49.2670560,1.2038787
49.2164759,1.1751203
49.2082138,1.2244793
49.2471312,1.1874716
49.2707832,1.2096283
43.5971250,1.4439478
43.6146586,1.4223168
43.6037797,1.4492026
43.4626972,-1.5298917
43.6974748,7.2745097
43.7007445,7.2820202
43.7008974,7.2829689
43.7026970,7.2684679
43.7026765,7.2687648
43.7396369,7.4278619
43.7294735,7.4202225
40.6560328,-74.1251818
40.6528475,-74.1274637
40.6805955,-74.1044767
40.6610662,-74.1204407
40.6839251,-74.1043768
43.4949756,-1.4672426
48.8192315,2.2393323
48.8349774,2.2441311
48.8987525,2.3070767
48.8338910,2.3247021
48.8423001,2.3631946
48.8485410,2.2410020
48.8356885,2.2252608
48.8484467,2.2399623
48.8259522,2.2429228
48.8287443,2.2418942
48.8444088,2.2189342
48.8537608,2.2155238
48.8422478,2.2192818
48.8529563,2.2218518
48.8468806,2.2138625
43.6196495,3.8941484
43.7028542,7.2595711
43.7172577,7.2567939
43.6982321,7.2713113
43.7045583,7.2825046
48.8295661,2.3569766
48.8242492,2.3680968
48.8243354,2.3642709
48.8234627,2.3618123
48.8221390,2.3613780
43.0732516,6.1485824
43.1118161,6.1780362
43.0979348,6.1637306
43.1210217,6.1310194
43.1039254,6.1756717
43.0803990,6.1559668
43.0839842,6.1581112
43.0984698,6.1667982
43.1011903,6.1696500
43.1093717,6.1824945
49.1059171,6.1689021
49.0935672,6.1320238
50.5569008,4.7030623
50.5614663,4.6959764
50.5613608,4.6958429
50.5603602,4.6919719
50.5722391,4.6996301
50.5700829,4.6910149
50.5683403,4.6935787
50.5757982,4.6887949
50.5610152,4.6970272
50.5910497,4.6780177
50.4926811,4.7206798
50.5252774,4.6098305
50.5250089,4.6105293
50.5200345,4.6118249
50.5184240,4.6095202
50.5891806,4.7186441
50.5217552,4.6149969
30.3997632,-9.5874769
30.4273237,-9.5907161
30.4125436,-9.5876912
30.4193154,-9.5559641
30.4011330,-9.5517154
30.4008337,-9.5994057
30.4699122,-9.5986343
30.4230697,-9.6010126
30.4000795,-9.5841199
30.4217495,-9.6059756
48.8606206,2.3618066
46.3038829,-0.4890411
30.4005587,-9.5468016
30.4175616,-9.5933099
47.6653880,-2.9668270
48.8560270,2.3044807
48.8550000,2.2944444
48.8725100,2.3001500
48.8545594,2.2953582
48.8672734,2.3063081
48.8723348,2.3016385
48.8925760,2.2331164
48.8763906,2.3017943
48.8478362,2.3131509
48.8699803,2.3057718
43.7064035,7.2888161
30.5868897,-9.7529155
46.6957041,-1.9398541
50.4804085,3.4763296
50.4485957,3.5935581
50.4513176,3.5935919
50.5122407,3.5917983
50.5127819,3.5918232
50.4008781,3.5024347
50.5003989,3.4518140
50.4479734,3.5942204
50.4333864,3.5788433
50.4031324,3.5098323
50.4376960,3.4416460
50.4449161,3.4429460
50.4369718,3.5580165
50.5083236,3.5328979
50.4302880,3.5632099
50.4580308,3.5682971
50.4763155,3.5231804
50.4537036,3.5428908
50.4778193,3.5296582
50.4546083,3.5184300
50.4578878,3.5690392
50.3584441,3.5233154
50.4485575,3.4270067
50.4480796,3.4273716
50.4770441,3.5746345
50.5091323,3.5337352
50.3809665,3.4310141
50.3891429,3.6094342
50.4474011,3.4307761
50.5089997,3.6120487
46.6957259,-1.9399273
46.4245758,6.2543435
46.4577680,6.2959917
46.4150973,6.2735866
46.4450450,6.2983660
46.4226677,6.2520753
46.4225490,6.2615910
46.4231230,6.2591411
46.4236936,6.2623234
46.4411755,6.2496011
46.4536628,6.2900706
46.5148448,-1.7802849
46.4864271,-1.7476092
46.4963637,-1.7831643
46.4965598,-1.7869094
46.4978790,-1.7972563
46.5031215,-1.7940764
46.4975385,-1.7968728
46.4959931,-1.7907847
46.4939186,-1.7793567
48.8416838,2.3031703
48.8420342,2.3029476
48.8788825,2.2417412
48.8787271,2.2425368
48.8812861,2.2371269
48.8819708,2.2357287
46.4942018,-1.7911790
47.0157834,4.8384873
47.0223795,4.8387870
47.0209002,4.8421116
47.0234585,4.8380073
47.0098190,4.8444156
47.0228025,4.8391556
47.0228476,4.8367456
47.0227650,4.8393407
47.0427635,4.8422897
47.0233411,4.8381288
42.6971050,9.4523577
42.6956118,9.4496572
42.6965247,9.4505455
42.6972541,9.4514524
42.6964496,9.4511471
42.6577404,9.4419734
42.7088087,9.4546761
42.6963423,9.4512825
42.6924821,9.4495518
42.6551729,9.4422981
43.0816527,6.1562311
43.0961056,6.0697263
43.1495667,6.0375287
43.1483612,6.0352325
43.2042560,6.0472817
43.1369830,5.7613350
43.0212362,6.4394581
43.1346160,5.9246930
43.1714868,6.5345393
43.1027870,6.1416159
43.1206766,6.1304368
43.0653168,6.1477022
43.1203923,6.1276417
43.0933143,6.1587854
43.1200189,6.1264786
43.1205709,6.1289705
43.1207134,6.1300940
43.1043356,6.1753968
43.0651673,6.1492879
43.1223250,6.1305455
43.0674160,6.1477435
43.0574006,6.1480274
43.0450286,6.1473050
43.0649876,6.1499328
43.1092212,6.1248779
43.1093562,6.1824323
43.1016967,6.1731081
43.0965232,6.1647782
43.1148690,6.1343332
43.1184164,6.1288600
43.0356802,6.1304128
43.1206566,6.1286976
43.1094801,6.1246660
43.0420535,6.1330959
43.0660533,6.1472888
43.1212454,6.1326303
43.7392430,7.4246006
43.7411119,7.4281011
43.7549373,7.3981963
43.7324891,7.4173501
43.7383453,7.4246770
43.7650704,7.4832307
43.7378411,7.4178029
43.7338715,7.4214906
43.7367751,7.4220029
43.7310810,7.4237310
43.7417451,7.4250294
43.7474250,7.4353078
43.7306762,7.4228458
43.7405006,7.4279316
43.7421573,7.4295425
43.7366375,7.4212092
43.7325932,7.4177514
48.4469415,1.4879192
48.4470585,1.4880691
48.4455247,1.4856801
49.4419998,1.0889104
43.7004006,7.2801945
43.6936915,7.2506549
43.6993491,7.2726419
47.8717957,-4.1036692
47.8716611,-4.1060462
47.8951791,-4.0123294
47.8768059,-4.1159440
47.8719041,-4.1054214
47.8766530,-4.1159276
47.8718875,-4.1054838
47.8737984,-4.1193374
47.8760339,-4.1161484
47.8741379,-4.1208745
47.9799450,-4.0762490
47.9745130,-4.0938671
47.9760591,-4.0982201
47.8747527,-4.1206911
45.4615788,9.1852780
42.7677689,0.5797796
48.4421031,1.5062457
45.3960700,4.2734081
45.5262055,4.2685746
42.5081364,1.5222903
42.5092686,1.5393217
43.3682909,5.2510666
43.1179301,5.8035155
43.2257268,2.9223357
43.2477866,2.9173237
43.2661654,2.9044972
43.2478155,2.9190735
43.2741991,2.9257240
43.3077464,2.9102481
43.3065179,2.9226660
43.2874448,2.9707373
43.2529008,2.9138461
43.6612952,-1.3062972
43.6589636,-1.4284431
43.6732465,-1.3872882
43.5870310,-1.4293460
43.6588032,-1.3675791
43.6910464,-1.4090366
43.6608649,-1.4168354
43.6608523,-1.3041309
43.6018742,1.4576297
43.5976200,1.4445211
43.5826296,1.3419748
43.6014826,1.4424224
47.3046350,-3.2270460
47.3474439,-3.1539783
47.3471110,-3.1539590
47.3459796,-3.1528328
47.3470002,-3.1566138
41.9310260,8.7394629
41.9353124,8.7361010
41.9291570,8.7366330
41.9189580,8.7352787
41.9175862,8.7376888
23.6905517,-15.9406210
23.7221111,-15.9347384
23.6939930,-15.9334760
23.6983970,-15.9307193
23.6984813,-15.9305760
23.6972628,-15.9313003
23.7020000,-15.9266490
49.2574708,4.0310918
48.8796045,2.3549511
48.8690821,2.3251692
48.8703764,2.3263047
48.8764112,2.3385346
48.8624488,2.3466111
51.5080830,-0.1252793
51.5225085,-0.1572217
46.5217641,6.6307147
48.8655381,2.3462621
48.8681052,2.3307083
48.8685379,2.3413618
48.8670210,2.3474517
45.7685093,4.8361252
48.8935876,2.3356451
49.3654758,3.3122075
49.3694970,3.3373990
49.3779076,3.3211245
49.3654710,3.3121050
49.3655600,3.3127430
49.3806551,3.3341884
49.3806551,3.3341884
49.3751605,3.3212215
49.3323602,3.3338886
48.8255034,2.3824575
50.4568109,3.5733359
50.3632510,3.5304449
50.4226949,3.5620155
50.3582809,3.5231406
50.3928330,3.4828017
50.3745786,3.3906390
50.4482722,3.5936390
50.3567420,3.5248902
50.3753975,3.4789876
50.3242799,3.4839958
50.3585744,3.5190792
50.4732546,3.5257478
50.5458077,3.4957027
50.3561652,3.5250078
50.5446850,3.4455501
50.4480554,3.5932337
50.4571881,3.5691176
50.5129763,3.5918194
50.4824864,3.4765156
50.4543642,3.5197574
50.5459226,3.4518525
48.7649502,0.6281569
48.7634696,0.6287823
48.7646433,0.6258785
48.7625498,0.6223481
48.7628424,0.6291293
48.7596896,0.6426350
48.7655731,0.6261781
48.7818319,0.6473663
48.7635436,0.6296270
48.7658809,0.6268892
43.4836904,-1.5582396
43.4838452,-1.5068699
49.0277288,1.1494287
49.3820407,3.3279496
43.6631293,-1.4427557
45.7696957,4.8533439
45.7598003,4.8266924
45.7647070,4.8340971
45.7667739,4.8450155
45.7754998,4.8321645
45.7649034,4.8320128
45.7687587,4.8573010
45.7382105,4.8629875
45.7614840,4.8127286
45.7683430,4.8423065
45.7413462,4.8544675
43.5971520,1.4477580
43.1623133,-1.2386155
43.1656687,-1.2352501
43.1620950,-1.2388370
43.1634661,-1.2368239
43.1627855,-1.2374965
43.1626805,-1.2379237
43.1640140,-1.2370430
43.1627725,-1.2371243
43.1639916,-1.2367212
43.1738590,-1.1304690
43.1627810,-1.2376440
43.1701455,-1.2558941
43.1037349,-1.1965042
43.7264297,4.7073640
43.3016680,1.9548776
47.2177781,-1.5634315
48.9092841,2.2319367
45.7412728,4.8430190
45.7420692,4.8397300
45.7608126,4.8331566
45.7592145,4.8357974
45.7620710,4.8363953
48.3540466,8.9629362
44.8925361,-0.6528238
50.3334299,3.4897402
44.8396935,-0.5752855
48.1075661,-1.6783804
48.1127941,-1.6809166
48.0449795,-1.8061007
48.1069077,-1.6719996
48.1043130,-1.6841825
48.0972228,-1.6343614
48.1055784,-1.7229662
48.1044195,-1.6789429
48.1119374,-1.6829895
48.1069008,-1.6721778
43.2078400,2.3146997
43.2056272,2.3150361
43.2163567,2.3504594
43.2142388,2.3524669
43.2145898,2.3600881
43.8635583,1.5055344
43.8650762,1.5036703
43.8628802,1.5065677
43.7753163,7.5039158
43.7742874,7.4894605
45.9695500,4.6638348
41.6974420,8.8472640
46.2073477,4.3373332
43.7007296,7.2856687
43.2830127,5.3502280
43.2973126,5.3735507
43.4955981,-1.4687916
49.4866535,6.0397036
45.9696044,4.6642794
45.9618413,4.6591144
45.9696044,4.6642794
45.5716738,6.7784153
45.9237672,6.8760115
45.5700530,6.8323765
43.6842140,7.3231364
43.7204213,7.4037436
43.7227020,7.4108252
43.6987644,7.2655614
43.6588112,7.1961576
43.6652716,7.1490253
43.5553842,5.6058432
43.5553584,5.6007039
43.6495376,5.6042965
43.6371825,5.6390597
43.6373105,5.6399791
43.6866730,5.7106430
43.6372877,5.6397555
43.6868503,5.7101898
43.6558294,5.5816377
59.9107151,10.7496520
59.9026540,10.7529360
50.4074492,1.5605265
45.7749233,4.8360371
43.7031376,7.2703224
43.7035634,7.2700695
43.7025726,7.2694157
43.6958339,7.2740071
43.1388733,6.0226365
41.8924865,12.4759960
38.7120383,-9.1406129
38.6972398,-9.2078304
46.4956300,-1.7869812
46.5153971,-1.7517321
46.4947978,-1.7834054
46.5476031,-1.8052038
46.4946662,-1.7520706
46.4943730,-1.7308320
46.5127347,-1.7762115
38.7110100,-9.1469300
43.2928667,5.3832973
43.2940380,5.3846820
43.2887300,5.3948011
43.2920183,5.3836288
43.2929218,5.3734497
44.0422617,7.1291661
43.6889346,0.3173155
49.0344020,1.1187540
49.0161233,1.1699317
43.7764067,7.5075817
50.6812505,3.1321568
50.6792477,3.0735027
43.7201483,7.3945123
43.6974450,7.2695930
47.2059759,-1.5491291
47.2065312,-1.5876274
47.1965999,-1.6181485
47.2282057,-1.5416734
44.7700844,-0.7164162
44.8437190,-0.5741583
44.8285704,-0.5536323
44.8285150,-0.5535393
44.8286442,-0.5537835
48.3084920,4.0242582
48.3054340,4.0239457
48.2977447,4.0798931
48.2969014,4.0740870
48.2970135,4.0738021
48.2967720,4.0734269
48.2952885,4.1341678
48.2958610,4.1320850
48.2966332,4.0744307
48.2933666,4.0794080
48.2993879,4.0742445
48.2966332,4.0744307
43.7248631,7.4134875
43.6107690,3.8767160
43.2966941,5.3610825
43.7041335,7.3114151
48.4534598,-2.0440632
48.5672932,2.7825407
45.7634638,4.8420586
43.7006436,7.2825834
43.4907061,-1.4750632
43.4904615,-1.4760459
43.4908020,-1.4768360
43.4932683,-1.4929909
43.5174563,-1.5018001
43.4930610,-1.4751470
43.5057757,-1.5236286
43.4800426,-1.4444860
43.4932881,-1.4748908
43.4924162,-1.4753464
43.4695976,-1.5447549
43.4616181,-1.5396872
43.4823888,-1.5371645
43.4932410,-1.4964290
43.4914342,-1.4514579
43.4894781,-1.4750705
43.4888524,-1.4570912
43.4837612,-1.5071702
43.4859066,-1.4764608
43.4912631,-1.4748649
43.5240683,-1.4625398
43.4831729,-1.5035177
43.4614504,-1.5393172
43.4962974,-1.5388512
43.4642871,-1.5318318
43.5010565,-1.5392521
43.4963129,-1.4845876
43.4891861,-1.4750909
42.2676221,8.6929754
42.2659435,8.7059678
48.4338734,0.0929442
48.4481913,0.1152366
48.4337648,0.1068432
48.4302856,0.0892705
48.4310354,0.0884912
48.4318534,0.0944995
48.4106946,0.0887484
48.4348293,0.0959000
48.4093986,0.0864630
48.4046064,0.0897678
48.8048667,2.1250844
43.6967614,7.2717228
47.8215215,6.3763213
47.8129331,6.3821936
47.8223344,6.3893452
47.7902026,6.3907253
47.8124965,6.3818765
47.8200591,6.3792390
47.8196678,6.3793936
47.8190794,6.3798994
47.8130093,6.3817292
47.8168000,6.3737550
47.8180298,6.3953302
47.8170711,6.3737448
47.8868892,6.4052544
47.8217860,6.3886303
43.6309008,1.3734752
43.6317465,1.4125188
43.6675611,1.3639667
43.6242287,1.3890255
43.6300290,1.3451051
44.0396478,1.1077112
44.0377712,1.1058862
44.1041719,1.0855822
44.0391493,1.1068343
43.8825919,0.9879702
47.8195636,6.3792004
47.8034374,6.3839933
47.8133431,6.3817278
47.6844050,6.4954811
47.8135309,6.3826876
47.8140081,6.3815753
47.9255860,6.4833149
47.7984546,6.3274974
47.9009865,6.3895048
47.8837350,6.4097395
47.8861605,6.4039000
50.2822816,3.1566136
47.8201783,6.4151245
47.8179521,6.3963810
47.8157762,6.3880128
47.8211644,6.3867735
47.8078298,6.3839914
47.8045139,6.3838479
47.8042043,6.3853791
47.8197822,6.3785499
47.8135578,6.3817883
43.7037017,7.2666381
42.2459303,3.1251874
42.1264032,3.1357402
42.2616342,3.1527423
41.8166428,3.0667758
41.9836730,2.8251912
43.7747222,7.5045754
49.3558907,6.1417876
49.3570074,6.1478899
49.3574578,6.1276352
49.3582740,6.1389429
49.3518024,6.1403761
49.3517966,6.1405671
49.3263319,6.1202853
43.6914793,-1.4063871
52.3757708,4.9062822
43.6628310,-1.4421480
10.4218986,-75.5465296
10.4222754,-75.5528354
10.3811491,-75.4749629
10.4010503,-75.5581259
10.4224535,-75.5504440
10.4224880,-75.5504704
10.4231546,-75.5497092
10.4334931,-75.5338336
10.4249489,-75.5520422
10.4233268,-75.5495104
10.4242886,-75.5476791
10.4251115,-75.5496090
10.4099496,-75.5514659
10.4228375,-75.5506519
20.2034366,-87.4756523
18.4501164,-66.0700713
4.6466201,-74.0616218
19.1246461,-99.5843869
19.3014253,-99.1157225
19.0502818,-98.2176026
21.8770067,-102.3029099
18.8795890,-99.0687820
20.4506605,-97.3367868
43.6570040,-1.4401060
43.4721943,-1.5347468
43.4923659,-1.4725912
43.4777670,-1.5412728
20.2139030,-87.4565998
-8.3434549,116.0293264
1.8299983,102.9223506
43.5003949,-1.5410505
43.5969888,1.4832549
43.6049185,1.4564860
43.6049185,1.4564860
43.5707711,1.4794334
43.5980262,1.4443581
43.6005635,1.4515477
43.5998590,1.4536210
43.6059530,1.4481200
43.5989847,1.4454556
37.5621626,126.9855789
37.5685468,126.9890838
37.5338675,126.9887904
37.5623797,126.9818620
37.5346906,126.9917628
37.5344212,126.9886961
37.5616261,126.9974765
37.5791709,126.9703851
37.5792141,126.9736691
37.5576868,126.9358547
43.6585640,-1.3359970
50.6248930,3.0699700
50.6369418,3.0652828
50.6181752,3.0715010
50.6344790,3.0611620
50.6185049,3.0717872
50.6347604,3.0666608
50.6365754,3.0684446
50.6331715,3.0626075
50.6159487,3.0462213
50.6333221,3.0626265
50.6333435,3.0631665
50.6364388,3.0615795
50.6225047,3.0584006
50.6242812,3.0502245
50.6168228,3.0743385
50.6363767,3.0638237
50.6292500,3.0572560
50.6319443,3.0893190
50.6308717,3.0601445
50.6240433,3.0682915
43.6963792,1.4001293
43.6931882,1.4282705
43.6834767,1.4204229
43.6578098,1.4196027
43.6910862,1.4003649
43.6683038,1.4292617
43.6585293,1.4564211
43.6907646,1.4002472
43.6889658,1.4060856
43.7248931,1.4105240
43.6546123,1.4710462
43.6849448,1.4068005
43.6881776,1.4237003
43.6601463,1.4312339
43.6901800,1.4013450
43.6519456,1.4388682
43.6549800,1.4707300
43.6859505,1.4065650
43.6848560,1.4472470
43.7135391,1.4189211
43.6582063,1.4319560
43.6540432,1.4230406
43.6522287,1.4332163
43.7202267,1.3982521
43.7073124,1.4656063
43.6636501,1.4154637
43.6839775,1.4405873
43.6701469,1.4119631
43.7152342,1.4474622
43.6862220,1.4193500
43.6706541,1.4130923
43.6902588,1.4229168
43.6555302,1.4325739
43.6733602,1.4548405
43.7156145,1.4170156
43.6518481,1.4388754
43.7195574,1.4282219
43.6844498,1.4815146
43.6555092,1.4318981
43.6716104,1.4912645
43.6820692,1.3894572
43.6707061,1.4940131
43.6946057,1.4101685
43.6950586,1.4290652
43.7270371,1.4120150
43.7223036,1.4306373
43.6839528,1.4197840
43.7139089,1.4696227
43.6711594,1.4246293
43.6569683,1.4744965
43.6972232,1.4797543
43.6964269,1.4315294
43.6887313,1.4019299
43.6789351,1.4239258
43.6580149,1.4201821
43.6528177,1.4394290
43.6557772,1.4219538
43.6542349,1.4227322
43.6931280,1.4028922
43.6580671,1.4833053
43.6585985,1.4563882
43.6608165,1.4318738
43.6904309,1.4007392
43.7194744,1.4155314
43.6927360,1.4286760
43.6633076,1.4704830
43.6769101,1.4241497
43.7222871,1.4316650
43.6965651,1.4769972
43.6674768,1.4113355
43.6674768,1.4113355
43.6889504,1.4021389
43.6834045,1.4409053
43.6518748,1.4387007
43.6955221,1.4250133
43.6795779,1.4268863
43.6526942,1.4403524
43.7000899,1.4615399
43.6912000,1.4142970
50.6327062,3.0621357
50.6368887,3.0628577
50.6186707,3.0346322
50.6079361,3.1069058
50.5966487,3.0508606
50.6560860,3.0485910
50.6166574,3.1266170
50.5847492,3.0886388
50.6507972,2.9841748
50.6404914,3.1450989
50.6076829,2.9575432
50.6695666,3.1536145
50.5489204,3.0489689
50.6784861,3.2240562
50.7258178,3.1329639
50.6921081,2.8702816
50.7410991,3.1467758
50.6372010,3.0617190
50.6413749,3.0620997
50.6382657,3.0582777
50.6282932,3.0611572
50.6309395,3.0550773
50.6357061,3.0700684
50.6348769,3.0630403
50.6361213,3.0629642
50.6386813,3.0625330
50.6356894,3.0706367
50.6361894,3.0631327
50.6144346,3.1250393
50.6510890,2.9850530
50.6132040,3.1236680
44.8404786,-0.5706375
50.6515794,3.1259040
50.6391445,3.0857453
50.6092258,3.0694050
50.6551804,3.0738856
50.6437896,3.1060196
49.8301956,3.2805468
50.6737331,3.0912497
50.5220554,2.6405425
50.6727057,3.0915389
50.7380305,3.1457902
49.4062758,3.1147551
51.4199390,0.8077170
50.7203710,3.1528626
50.6724396,3.0927999
49.8454607,3.2832462
48.8338098,2.4449059
48.8382063,2.1706275
48.9889699,1.7093331
48.8316623,2.3140857
48.8295815,2.3089972
49.4273794,2.8300792
50.6312404,3.0677801
50.6267820,3.0506125
50.6304114,3.0572562
50.6232891,3.0542534
50.6360990,3.0627830
50.6369561,3.0693238
50.6361313,3.0633779
50.6419111,3.0611807
50.6362116,3.0635217
50.6360855,3.0695109
50.6210087,3.0554498
50.6270086,3.0485720
50.6272515,3.0496989
50.6375686,3.0632158
50.6365849,3.0622690
50.6151217,3.0757436
50.6326094,3.0620057
50.6361004,3.0633217
50.6322832,3.0392977
50.5481419,2.8254083
50.4687525,2.8744895
50.5214113,2.7944959
50.4441109,2.9445379
50.4157785,2.9769731
50.3994311,3.0474859
50.4052430,2.9754110
50.4324109,2.8195250
50.3924642,3.1109036
50.4228797,2.7784845
50.5160190,2.6218286
50.3339050,2.9269291
50.3416090,3.0962700
50.4740710,2.6781450
50.3468288,3.2853615
50.4950183,2.5761059
50.4565011,3.5910974
50.3006728,2.7385638
9.2757620,12.4652335
6.5704385,3.2371930
7.8257100,6.6873133
6.6171140,3.3596070
9.0598912,7.4536369
11.9662303,8.5812406
6.5979084,3.3419614
9.0432613,7.5162213
4.7965634,7.0319250
4.8039043,7.0490868
5.5163515,7.4864176
12.0478528,8.4792373
6.4449105,7.4990068
6.5090299,3.3858919
7.4627310,3.8948285
11.9762786,8.4569145
6.3382344,5.6290139
11.9392283,8.5551757
25.7717772,-80.3820117
-4.0342429,39.6208996
48.8705451,2.3476866
48.8706364,2.3472742
48.7613072,2.4112012
48.8706364,2.3472742
50.1387285,4.8216449
52.3256123,5.0726346
48.8727210,2.3477112
49.9211692,1.0798262
49.7577855,0.3756012
48.8712310,2.3477047
51.1730126,5.1820312
51.3676215,1.1380471
52.5908378,1.7094631
50.6112679,3.3951623
50.8392786,4.3356145
50.6115863,3.3958695
50.8387317,4.3359740
50.8400107,4.3348046
51.9016026,4.4974514
50.8389191,4.3352137
50.8393708,4.3371934
50.8342370,4.3291390
50.7008583,4.3669099
50.6074105,2.9790167
50.8393781,4.3376705
50.8336961,4.3285950
49.3868437,3.3246389
48.7120974,2.2431395
50.8357249,4.3310413
50.8356145,4.3309943
50.8398177,4.3363019
50.8377971,4.3322364
50.8326089,4.3276885
50.6382246,3.0651494
50.6332741,3.0629543
50.6359987,3.0632228
50.6362111,3.0692985
50.6312082,3.0595246
50.6688469,3.0556567
50.5449752,3.0441876
50.6418733,3.0613412
50.6152014,3.1253982
48.8696162,2.3064594
50.6376948,3.0630403
43.6592392,-1.4287699
50.5234278,5.2181891
50.9508470,2.2001440
50.0238978,4.6392579
48.8659702,2.3611731
51.2762288,3.0297014
50.8189373,4.3413730
43.6594670,-1.4284883
51.3391069,4.5285094
50.7704098,5.8595939
43.6689057,-1.3853251
43.4820067,-1.5657682
43.4822440,-1.5662530
43.4821050,-1.5674472
43.4912649,-1.5515856
43.4878464,-1.5538793
43.4826045,-1.5611114
43.4906013,-1.5517064
43.4790623,-1.5625395
43.4839744,-1.5584569
50.8253007,-0.1567602
51.5884280,4.7759287
43.4821033,-1.5658025
50.5491825,3.0328438
50.1079018,1.8340993
50.6830554,2.8788387
51.8572581,5.8379430
52.2256818,5.1777102
48.9522905,2.9126206
51.4620373,4.4520403
50.6830089,2.8787423
51.4411807,5.4802736
52.2602147,5.6012177
49.4459918,2.0800429
51.2082183,3.2262567
52.3650798,4.9263358
52.2633230,4.7584140
50.6391044,3.1411808
50.6169404,3.3270388
43.6119889,1.4383220
43.6015180,1.4581200
50.6224350,3.0719515
50.6371020,3.0674739
50.6292954,3.0539860
50.6365576,3.0610410
50.6137059,3.0623362
50.6361673,3.0600896
50.6292587,3.0685078
